master_id,codice_fiscale,denominazione,regione,provincia,comune,regione_normalizzata,provincia_normalizzata,comune_normalizzato,discipline_praticate,sport_normalizzati,organisms,source_ids,source_count
reg_72e10b42ac43a3bf,02017300498,AMPHIBICA SSDRL,Toscana,LI,Rosignano Marittimo,Toscana,LI,Rosignano Marittimo,"ATTIVITA' SUBACQUEE E NUOTO PINNATO Basket con le pinne (Finswimming Basket), Fitness in acqua con piccoli e grandi attrezzi anche con l’ausilio delle pinne e in immersione con autorespiratori (ARA), Fotografia subacquea, Hockey subacqueo, Immersione in apnea, Nuoto pinnato, Orientamento subacqueo, Pallanuoto con le pinne (Finswimming Ball), Pesca in apnea, Rugby subacqueo, Safari fotosub, Sport Diving, Tiro al bersaglio subacqueo, Video subacqueo, DIDATTICA SUBACQUEA Immersione con autorespiratori in acque confinate ed acque libere, Immersione in apnea con e senza attrezzatura in acque confinate ed acque libere, Attività di salvamento e soccorso subacqueo",basket|fitness|hockey|nuoto|pallanuoto|rugby,ASC,190085,1
reg_d2aeb2971e21d16a,02945750186,FORMAZIONEARTEDANZA SOCIETA' SPORTIVADILETTANTISTICA S.R.L. FORMAZIONEARTEDANZA S.S.D. S.R.L.,Lombardia,PV,Varzi,Lombardia,PV,Varzi,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica per Tutti, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",danza|fitness|ginnastica,ASC,190140,1
reg_a296b0f2605aeb11,90105750088,SPORTIAMO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Liguria,IM,Sanremo,Liguria,IM,Sanremo,"Rugby a 7, Dama (variante internazionale), Scacchi, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica per Tutti, Pesistica Olimpica",fitness|ginnastica|pesistica|rugby,ASC,190141,1
reg_493e7144b987475d,01599170527,SCUDERIA PACINI SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Toscana,SI,Poggibonsi,Toscana,SI,Poggibonsi,Salto Ostacoli,,ASC,190143,1
reg_dd1a2ba6a8b88f96,90021740288,ASSOCIAZIONE SPORTIVA DILETTANTISTICA HUNTERS TEAM,Veneto,PD,San Martino di Lupari,Veneto,PD,San Martino di Lupari,Arma Air Soft,,ASC,190159,1
reg_7f1b83448262d893,06054560872,ASD ART'E PAZZI E FIGHI APS,Sicilia,CT,Catania,Sicilia,CT,Catania,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica per Tutti",fitness|ginnastica,ASC,190238,1
reg_a481ecbac5ed0192,03412980736,PADEL CENTER FRAGAGNANO SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Puglia,TA,Fragagnano,Puglia,TA,Fragagnano,"Beach tennis, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Tennis Tavolo, Futsal (calcio da sala - calcio a 5), Tennis, Padel, Soft Tennis, Padel",calcio|fitness|ginnastica|padel|tennis|tennistavolo,ASC,190327,1
reg_6b1ac710bb4378a1,01082330141,A.S.D. NONAME FLY ZONE,Lombardia,SO,Sondrio,Lombardia,SO,Sondrio,"Snowboard, Volo - da diporto o sportivo senza motore (deltaplano, parapendio), Alpinismo, Volo - da diporto o sportivo con motore o con para motore, Paracadutismo",sci,ASC,190347,1
reg_7fbae70275a179da,13065150016,SPORTCLUB ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Piemonte,TO,Leini,Piemonte,TO,Leini,"Tennis, Padel, Beach volley, Ginnastica per Tutti, Nuoto, Pallavolo",ginnastica|nuoto|padel|tennis|volley,ASC,190369,1
reg_dd827ee3efd0cf3c,90063460613,FREE RUN A.S.D.,Campania,CE,San Marcellino,Campania,CE,San Marcellino,"Indoor, Atletica Leggera, Corsa campestre, Corsa su strada",atletica,ASC,190370,1
reg_d921efdca5e83291,90043330167,COMPAGNIA ARCIERI VALGANDINO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Leffe,Lombardia,BG,Leffe,0,,ASC,190385,1
reg_05d649d99acca67a,02548180443,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GYM TONIC PORTO SAN GIORGIO,Marche,FM,Porto San Giorgio,Marche,FM,Porto San Giorgio,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Distensione su panca, Body building",fitness|ginnastica,ASC,190419,1
reg_21ca712ba09e3ead,91064330466,TEAM CHARLIE TWENTYSIX ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Toscana,LU,Pietrasanta,Toscana,LU,Pietrasanta,Volo (bocce),bocce,ASC,190420,1
reg_0c2680586f60c69f,97382670822,SCELTA VINCENTE ASD APS,Sicilia,PA,Palermo,Sicilia,PA,Palermo,"Pallamano, Ciclismo su strada, Tiro con l'arco da caccia, Calcio (a 11), Pallanuoto, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Aerokickboxing, Tennis Tavolo, Tennis, Padel, Attività ginnico-motorie acquatiche applicative alle discipline del nuoto, Ginnastica per Tutti, Nuoto, Rugby a 15, Atletica Leggera, Futsal (calcio da sala - calcio a 5), Pallacanestro, Pallavolo",arti_marziali|atletica|basket|calcio|ciclismo|fitness|ginnastica|nuoto|padel|pallamano|pallanuoto|rugby|sci|tennis|tennistavolo|volley,ASC,190517,1
reg_5f69ace2faad5bcf,95201450657,A.S.D. SOCCER GAME,Campania,SA,Giffoni Valle Piana,Campania,SA,Giffoni Valle Piana,"Calcio (a 11), Calcio (a 8), Beach Soccer, Futsal (calcio da sala - calcio a 5), Calcio (a 7), Ginnastica per Tutti",calcio|ginnastica,ASC,190575,1
reg_1cdff40d6a8dad25,90022010558,ORVIETO DANCE LAB ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Umbria,TR,Orvieto,Umbria,TR,Orvieto,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, Karate, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, Attività sportiva ginnastica finalizzata alla salute ed al fitness, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",arti_marziali|danza|fitness|ginnastica|sci,ASC,190607,1
reg_f704be376a365796,92022990656,ASSOCIAZIONE SPORTIVA DILETTANTISTICA C&S FITNESS CLUB,Campania,SA,Pertosa,Campania,SA,Pertosa,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Body building, Ginnastica per Tutti, Pesistica Olimpica",fitness|ginnastica|pesistica,ASC,190608,1
reg_d9637da01cc3cd37,06224990652,POWERGYM FITNESS HOUSE A.S.D.P.S. E.T.S.,Campania,SA,Montecorvino Rovella,Campania,SA,Montecorvino Rovella,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Body building, Ginnastica per Tutti, Ginnastica Aerobica",fitness|ginnastica,ASC,190642,1
reg_61ee24ad89f8e159,03274170590,A.S.D. THE BEST TEAM,Lazio,LT,Fondi,Lazio,LT,Fondi,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",danza|sci,ASC,190671,1
reg_422b6afd44aef9dc,04026790123,INSUBRIA SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Lombardia,VA,Gallarate,Lombardia,VA,Gallarate,"Indoor, Nordic e Fitwalking, Ginnastica Acrobatica, Beach tennis, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Calcio Balilla, Ginnastica Ritmica, Go, Beach Hockey, Ginnastica per Tutti, Flag, Ginnastica Artistica, Beach Flag, Ginnastica Aerobica, Beach, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, Atletica Leggera, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, Corsa su strada, Tambeach, Beach volley, Outdoor, Muro, Indoor, Pallavolo, Palla Eh!, Pallapugno, Tennis Tavolo, Taekwondo, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, Touch Rugby, Orientamento di precisione, Beach bocce, Badminton, Corsa orientamento, Beach Rugby, Beach Basket, Pallamano, Judo, Indoor, Beach tennis, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Taekwondo, Ginnastica per Tutti, Beach Flag, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, Atletica Leggera, Beach Soccer, Beach bocce, Calcio (a 7), Beach volley, Pallacanestro 3 contro 3, Beach Rugby, Beach Handball, Pallavolo",arti_marziali|atletica|badminton|basket|bocce|calcio|danza|fitness|ginnastica|hockey|pallamano|rugby|sci|tennis|tennistavolo|volley,ASC|PGS,190676,1
reg_2b6a39cd3aaab36f,06270880658,LILA MARGA A.S.D.P.S. E.T.S.,Campania,SA,Salerno,Campania,SA,Salerno,"Ju-Jitsu, Nordic e Fitwalking, Calcio (a 11), Kendo, Ginnastica Acrobatica, Beach tennis, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Tennis, Padel, Ginnastica per Tutti, Muay Thai, Vele d'Epoca, Barche a chiglia, Aikido, Judo, Karate, Derive, Taekwondo, Diporto, Calcio (a 8), Beach Soccer, Futsal (calcio da sala - calcio a 5), Calcio (a 7), Attività motorie marinaresche applicative alle discipline della Vela",arti_marziali|calcio|fitness|ginnastica|padel|sci|tennis|vela,ASC,190708,1
reg_84570aa2a0c3fda2,92079190523,OMBROMANTO A.S.D.,Toscana,SI,Monteriggioni,Toscana,SI,Monteriggioni,"Cross country e Country derby, Endurance, Equitazione di campagna, Dressage, Salto Ostacoli",atletica|equitazione,ASC,190746,1
reg_e7a0fb114e794048,92103210537,A.S.D. ESSENCIA LATINA,Toscana,GR,Grosseto,Toscana,GR,Grosseto,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",danza|sci,ASC,190837,1
reg_f0cf166a37dee8f3,06279760653,A.S.D. AGROPOLI EVENTS A.P.S.,Campania,SA,Agropoli,Campania,SA,Agropoli,"Calcio (a 11), Calcio (a 8), Beach Soccer, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Futsal (calcio da sala - calcio a 5), Calcio (a 7), Beach volley, Ginnastica per Tutti, Beach Basket",basket|calcio|fitness|ginnastica|volley,ASC,190854,1
reg_0e0fd8d3271d83ab,93156920758,ASSOCIAZIONE SPORTIVA DILETTANTISTICA EDUCHIAMO,Puglia,LE,Martano,Puglia,LE,Martano,Attività sportiva cinotecnica,,ASC,190855,1
reg_e63b1b693186cd80,93091810817,ASD MAORI APS,Sicilia,TP,Custonaci,Sicilia,TP,Custonaci,"ATTIVITA' SUBACQUEE E NUOTO PINNATO Basket con le pinne (Finswimming Basket), Fitness in acqua con piccoli e grandi attrezzi anche con l’ausilio delle pinne e in immersione con autorespiratori (ARA), Fotografia subacquea, Hockey subacqueo, Immersione in apnea, Nuoto pinnato, Orientamento subacqueo, Pallanuoto con le pinne (Finswimming Ball), Pesca in apnea, Rugby subacqueo, Safari fotosub, Sport Diving, Tiro al bersaglio subacqueo, Video subacqueo",basket|fitness|hockey|nuoto|pallanuoto|rugby,ASC,190948,1
reg_fd3011199166ad91,96582510580,ASD TRIDENTE CALCIO,Lazio,RM,Roma,Lazio,RM,Roma,"Calcio (a 11), Calcio (a 11), Calcio (a 8), Calcio (a 7)",calcio,ASC,190965,1
reg_8717d4d340fdc268,93037070146,KITTY HAWK- ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,SO,Bormio,Lombardia,SO,Bormio,Volo - a motore non acrobatico,,ASC,191017,1
reg_030a7f97d56db123,17707881003,ME.TI ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lazio,RM,Roma,Lazio,RM,Roma,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica per Tutti",fitness|ginnastica,ASC,191055,1
reg_7f2f753167273717,96602220582,A.S.D. INFINITY DANCE,Lazio,RM,Roma,Lazio,RM,Roma,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",danza,ASC,191078,1
reg_32c64a1eb8a936a1,91465100377,FIGHT TEAM ALLIANCE ASD,Emilia-Romagna,BO,Castiglione dei Pepoli,Emilia-Romagna,BO,Castiglione dei Pepoli,"Point Fighting, Muay Thai, Shoot Boxe, Sambo, Full Contact, K-1 Rules, Kick Light, Light Contact, Low Kick, Ju-Jitsu, Shoot Boxe, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Grappling, Body building, Ginnastica Aerobica, Pugilato Giovanile, Pugilato Amatoriale-Gym Boxe (Prepugilistica, Boxe Competition, Boxe in Action, Light Boxe, Soft Boxe), Pugilato PRO, Pugilato AOB/APB",arti_marziali|fitness|ginnastica,ASC,191166,1
reg_9bdfb1658da51a29,91033870014,WI FIT GASSINO A.S.D.,Piemonte,TO,Gassino Torinese,Piemonte,TO,Gassino Torinese,Attività sportiva ginnastica finalizzata alla salute ed al fitness,fitness|ginnastica,ASC,191226,1
reg_e23589da1ed82432,90047160131,A.S.D. ART & WELLNESS CENTER,Lombardia,CO,Inverigo,Lombardia,CO,Inverigo,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, Attività sportiva ginnastica finalizzata alla salute ed al fitness, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati",danza|fitness|ginnastica,ASC,191235,1
reg_a86f26089a6968ef,90284050730,SPAZIO 8 ASD,Puglia,TA,Taranto,Puglia,TA,Taranto,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica per Tutti, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, DANZE REGIONALI Danze Folk e liscio Tradizionale: Mazurka, Valzer, Polka e altri balli tradizionali, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE COREOGRAFICHE Danze Etniche, Popolari e di Carattere: Tap Dance, Twist, Charleston, Belly Dance e danze tradizionali varie, DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE INTERNAZIONALI Danze Jazz: Rock'n Roll, Rock Acrobatico, Boogie Woogie, Swing Dance, Lindy Hop, Mixing Blues, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni",danza|fitness|ginnastica|sci,ASC,191288,1
reg_4b7fbf97f02b9404,10600781214,MED SAILING SSD SRL,Campania,NA,Procida,Campania,NA,Procida,"Barche a chiglia, Multiscafi",,ASC,191328,1
reg_b1f3515512976c11,94652000152,FIVE CLUB MONZA A.S.D.,Lombardia,MB,Muggiò,Lombardia,MB,Muggiò,Futsal (calcio da sala - calcio a 5),calcio,ASC,191329,1
reg_de43d6883610c31d,96597790581,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ROLL UP,Lazio,RM,Roma,Lazio,RM,Roma,"Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness",fitness|ginnastica,ASC,191332,1
reg_3e01a99b9db350fc,02905080814,A.S.D. KIMURA JUJITSU ACADEMY,Sicilia,TP,Alcamo,Sicilia,TP,Alcamo,Ju-Jitsu,arti_marziali,ASC,191358,1
reg_5eb070eae514acc0,90269510732,ASS. SPORTIVA DILETT. E DI PROM.SOC.FITNESS O2 SPACE? E.T.S.,Puglia,TA,Pulsano,Puglia,TA,Pulsano,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Distensione su panca, Body building, Ginnastica Ritmica, Ginnastica per Tutti, Ginnastica Aerobica",danza|fitness|ginnastica,ASC,191389,1
