registry_club_id,source,source_organism,source_club_id,name,normalized_name,fiscal_code,legal_type,region,province,municipality,representative_name,valid_until,registered_at,affiliation_code,sport_year_start,sport_year_end,supported_sports,detail_url
coni:44545,CONI,FIGC,44545,ATLETICO PIANCASTAGNAIO A.S.D.,ATLETICO PIANCASTAGNAIO A S D,90028400522,Associazione senza personalità giuridica,Toscana,SI,Piancastagnaio,"SCAPIGLIATI, VALERIO",18/05/2026,06/11/2017,947189,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44545
coni:4457,CONI,FIGC,4457,SOCIETA' SPORTIVA DILETTANTISTICA IMPERIA CALCIO SRL,SOCIETA SPORTIVA DILETTANTISTICA IMPERIA CALCIO SRL,01424160081,Associazione senza personalità giuridica,Liguria,IM,Imperia,"GRAMONDO, FABRIZIO",18/05/2026,22/12/2006,917147,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4457
coni:44597,CONI,FIGC,44597,A.S.D. AL QATTA' SPORTING CLUB,A S D AL QATTA SPORTING CLUB,90028650845,Associazione senza personalità giuridica,Sicilia,AG,Canicattì,"CALABRO', CESARE MARIA",18/05/2026,04/01/2016,949836,01/07/2025,30/06/2026,Baseball|Basket|Calcio|Futsal|Pallamano|Pallanuoto|Rugby|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44597
coni:44631,CONI,FIGC,44631,A.S.D. SAN PIO X,A S D SAN PIO X,90028780923,Associazione senza personalità giuridica,Sardegna,SU,Iglesias,"SEDDA, STEFANO",18/05/2026,03/01/2012,932890,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44631
coni:4470,CONI,FIGC,4470,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CIREGGIO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CIREGGIO,01425780036,Associazione senza personalità giuridica,Piemonte,VB,Omegna,"LAPIDARI, GIULIO",18/05/2026,01/02/2007,203028,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4470
coni:44724,CONI,AICS|FIGC,44724,"ASS.SPORT.DILET.VICCHIO ""SANDRO VIGNINI""",ASS SPORT DILET VICCHIO SANDRO VIGNINI,90029270486,Associazione senza personalità giuridica,Toscana,FI,Vicchio,"MAZZONI, FABIO",18/05/2026,23/09/2014,940839,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44724
coni:44765,CONI,CSI|FIGC,44765,U.S.D. POLISPORTIVA MATUZIANA SANREMO,U S D POLISPORTIVA MATUZIANA SANREMO,90029470086,Associazione senza personalità giuridica,Liguria,IM,Sanremo,"CASTAGNA, ANTONIO",18/05/2026,10/12/2012,01800178,06/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44765
coni:44811,CONI,CSEN|FIGC,44811,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BORGOVILLA CALCIO SPORT,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BORGOVILLA CALCIO SPORT,90029660728,Associazione senza personalità giuridica,Puglia,BT,Barletta,"AZZARITO, LUIGI FRANCESCO",18/05/2026,11/09/2009,201720,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44811
coni:44874,CONI,CSI|FIGC,44874,GRUPPO SPORTIVO CARIMATE A.S.D.,GRUPPO SPORTIVO CARIMATE A S D,90029990133,Associazione senza personalità giuridica,Lombardia,CO,Carimate,"RADICE, FEDERICO",18/05/2026,27/07/2009,675827,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44874
coni:44965,CONI,FIGC,44965,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ISPICA FOOTBALL CLUB,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ISPICA FOOTBALL CLUB,90030500889,Associazione senza personalità giuridica,Sicilia,RG,Ispica,"DI ROSA, MARIA",18/05/2026,19/12/2016,945835,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=44965
coni:4500,CONI,FIGC,4500,UNIONE SPORTIVA SAVARNA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,UNIONE SPORTIVA SAVARNA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,01428210395,Associazione senza personalità giuridica,Emilia-Romagna,RA,Ravenna,"DALPOZZO, MASSIMO",18/05/2026,13/10/2016,630007,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4500
coni:4508,CONI,FIGC,4508,ASSOCIAZIONE SPORTIVA DILETTANTISTICA RADDESE,ASSOCIAZIONE SPORTIVA DILETTANTISTICA RADDESE,01428900524,Associazione senza personalità giuridica,Toscana,SI,Radda in Chianti,"PORCIATTI, FRANCESCO",18/05/2026,11/05/2016,949512,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4508
coni:45124,CONI,CSI|FIGC,45124,U.S. NEIVE 1997 A.S.D.,U S NEIVE 1997 A S D,90031200042,Associazione senza personalità giuridica,Piemonte,CN,Neive,"BURELLO, ALESSANDRO",18/05/2026,27/02/2014,963394,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45124
coni:4513,CONI,CSI|FIGC|FIP|UISP,4513,U.S.AFFRICO SSD A RL,U S AFFRICO SSD A RL,01429240482,Associazione con personalità giuridica,Toscana,FI,Firenze,"PISACCHI, VALERIA",18/05/2026,23/12/2009,740,01/07/2025,30/06/2026,Basket|Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4513
coni:45167,CONI,ASC|CSEN|FIGC,45167,ASD B.S. SOCCER TEAM FASANO,ASD B S SOCCER TEAM FASANO,90031440747,Associazione senza personalità giuridica,Puglia,BR,Fasano,"SEMERARO, GIANCLAUDIO",18/05/2026,16/01/2009,915891,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45167
coni:45184,CONI,FIGC|UISP,45184,POLISPORTIVA VAGLIA A.S.D.,POLISPORTIVA VAGLIA A S D,90031510481,Associazione senza personalità giuridica,Toscana,FI,Vaglia,"CIALDAI, ANDREA",18/05/2026,18/04/2017,947295,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45184
coni:45212,CONI,FIGC|PGS,45212,A.S.D. REAL MODICA,A S D REAL MODICA,90031680888,Associazione senza personalità giuridica,Sicilia,RG,Modica,"DI ROSA, STEFANO",18/05/2026,17/11/2017,949478,01/07/2025,30/06/2026,Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45212
coni:45221,CONI,FIGC,45221,A.S.D. ACSS MONDOLFO C5,A S D ACSS MONDOLFO C5,90031720411,Associazione senza personalità giuridica,Marche,PU,Mondolfo,"GIACOMETTI, MICHELE",18/05/2026,23/02/2007,943510,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45221
coni:453,CONI,FIGC,453,A.S.D. SANT'OMERO PALMENSE,A S D SANT OMERO PALMENSE,00611480674,Associazione senza personalità giuridica,Abruzzo,TE,Sant'Omero,"POMPIZI, PARIDE",18/05/2026,17/03/2007,60963,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=453
coni:45327,CONI,CSEN|FIGC,45327,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SCUOLA CALCIO STRIANO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SCUOLA CALCIO STRIANO,90032300635,Associazione senza personalità giuridica,Campania,,Striano,"MARCHESANO, MICHELE",18/05/2026,06/11/2012,206542,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45327
coni:4538,CONI,FIGC,4538,SOCIETA' SPORTIVA DILETTANTISTICA CALCIO NAVE SRL,SOCIETA SPORTIVA DILETTANTISTICA CALCIO NAVE SRL,01431560117,Associazione con personalità giuridica,Liguria,SP,La Spezia,"BERNARDELLI, ANNA RITA",18/05/2026,11/03/2016,949560,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4538
coni:45387,CONI,FIGC|UISP,45387,A.S.D. POLISPORTIVA SANT'ANNA ARRESI,A S D POLISPORTIVA SANT ANNA ARRESI,90032630924,Associazione senza personalità giuridica,Sardegna,SU,Sant'Anna Arresi,"PALA, FABIO",18/05/2026,23/01/2014,938455,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45387
coni:45443,CONI,FIGC,45443,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ANTAS CALCIO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ANTAS CALCIO,90033030926,Associazione senza personalità giuridica,Sardegna,SU,Iglesias,"CATALANO, MICHELE",18/05/2026,12/11/2013,938069,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45443
coni:45484,CONI,FIGC,45484,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ARRIORA,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ARRIORA,90033230955,Associazione senza personalità giuridica,Sardegna,OR,Riola Sardo,"LOCHE, MARCO",18/05/2026,05/05/2008,919620,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45484
coni:45554,CONI,FIGC,45554,A.S.D. ANTIOCHENSE 2013,A S D ANTIOCHENSE 2013,90033650921,Associazione senza personalità giuridica,Sardegna,SU,Sant'Antioco,"PANI, FRANCESCO",18/05/2026,18/11/2013,938272,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45554
coni:45562,CONI,CSI|FIGC,45562,A.S.D. AURORA ALTO CASERTANO,A S D AURORA ALTO CASERTANO,90033690943,Associazione senza personalità giuridica,Molise,IS,Pizzone,"MONTAQUILA, FLAVIANO STEFANO",18/05/2026,13/12/2010,921708,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45562
coni:4561,CONI,FIGC,4561,ROVIGO CALCIO A 5 ASD,ROVIGO CALCIO A 5 ASD,01434030290,Associazione senza personalità giuridica,Veneto,RO,Rovigo,"BECCATI, MICHELE",18/05/2026,29/10/2015,943459,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4561
coni:45729,CONI,FIGC,45729,POLISPORTIVA CARLOFORTE,POLISPORTIVA CARLOFORTE,90034650920,Associazione senza personalità giuridica,Sardegna,SU,Carloforte,"BOGGIO, MARCO",18/05/2026,10/12/2014,940841,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45729
coni:45733,CONI,CSI|FIGC,45733,UNITED CARPI SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,UNITED CARPI SOCIETA SPORTIVA DILETTANTISTICA A RESPONSABILITA LIMITATA,90034690363,Associazione senza personalità giuridica,Emilia-Romagna,MO,Carpi,"MALAGOLA, FRANCESCO",18/05/2026,31/08/2012,936056,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45733
coni:45748,CONI,CSEN|FIGC,45748,A.S.D. CLUB NAPOLI,A S D CLUB NAPOLI,90034780636,Associazione senza personalità giuridica,Campania,,Gragnano,"AMORE, CIRO",18/05/2026,10/11/2011,200160,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45748
coni:45753,CONI,FIGC,45753,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PERDAXIUS,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PERDAXIUS,90034810920,Associazione senza personalità giuridica,Sardegna,SU,Perdaxius,"LORU, PIETRANGELO",18/05/2026,04/09/2014,941216,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45753
coni:45764,CONI,CSEN|FIGC,45764,A.S.DILETTANTISTICA DON BOSCO COLOSSEO,A S DILETTANTISTICA DON BOSCO COLOSSEO,90034910605,Associazione senza personalità giuridica,Lazio,FR,Cassino,"PINCHERA, PAOLO",18/05/2026,25/06/2014,941592,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45764
coni:45775,CONI,FIGC,45775,"""VIRTUS CASTEL FRENTANO - ASD""",VIRTUS CASTEL FRENTANO ASD,90035010694,Associazione senza personalità giuridica,Abruzzo,CH,Castel Frentano,"PASQUINI, GIANNI",18/05/2026,18/10/2017,943362,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45775
coni:45801,CONI,CSI|FIGC,45801,A.S.D. VIS RF FAVENTIA,A S D VIS RF FAVENTIA,90035190397,Associazione senza personalità giuridica,Emilia-Romagna,RA,Faenza,"CAVASSI, FABIO",18/05/2026,05/10/2016,945325,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45801
coni:45838,CONI,FIGC,45838,ASD P.C. SAN GIORGIO 2008,ASD P C SAN GIORGIO 2008,90035390609,Associazione senza personalità giuridica,Lazio,FR,San Giorgio a Liri,"PASSALACQUA, CARMINE",18/05/2026,04/12/2014,940932,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45838
coni:45868,CONI,CSI|FIGC,45868,SPECIAL ONE SPORTING CLUB A.S.D.,SPECIAL ONE SPORTING CLUB A S D,90035550418,Associazione senza personalità giuridica,Marche,PU,Colli al Metauro,"ZAFFINI, PIETRO",18/05/2026,29/11/2013,941752,01/07/2025,30/06/2026,Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45868
coni:4588,CONI,FIGC,4588,ASS.SPORTIVA DILETTANTISTICA CASTREZZATO,ASS SPORTIVA DILETTANTISTICA CASTREZZATO,01436690174,Associazione senza personalità giuridica,Lombardia,BS,Castrezzato,"BRIOLA, GIOVANNI",18/05/2026,03/11/2010,64317,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4588
coni:4595,CONI,FIGC,4595,UNIONE SPORTIVA PORTO AZZURRO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,UNIONE SPORTIVA PORTO AZZURRO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,01437150491,Associazione senza personalità giuridica,Toscana,LI,Porto Azzurro,"CINGANELLI, LUCA",18/05/2026,18/01/2006,750683,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4595
coni:45957,CONI,FIGC,45957,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITI PER CERIGNOLA,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITI PER CERIGNOLA,90036020718,Associazione senza personalità giuridica,Puglia,FG,Cerignola,"VASCIAVEO, FRANCESCO",18/05/2026,29/11/2013,936951,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=45957
coni:4599,CONI,FIGC,4599,POLISPORTIVA LOW STREET PONTE NUOVO - ASSOC.SPORT.DILETT.,POLISPORTIVA LOW STREET PONTE NUOVO ASSOC SPORT DILETT,01437910399,Associazione senza personalità giuridica,Emilia-Romagna,RA,Ravenna,"VALENTINI, PIERO",18/05/2026,27/10/2008,74594,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4599
coni:46027,CONI,FIGC,46027,ASD CASOLI C5,ASD CASOLI C5,90036350693,Associazione senza personalità giuridica,Abruzzo,CH,Casoli,"LEMMA, PIETRO GIUSEPPE",18/05/2026,29/11/2016,945670,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46027
coni:46029,CONI,FIGC,46029,A.S.C.D. STELLA NASCENTE,A S C D STELLA NASCENTE,90036360874,Associazione con personalità giuridica,Sicilia,CT,Aci Sant'Antonio,"SCANDURRA, SEBASTIANA MARIA",18/05/2026,28/08/2015,917018,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46029
coni:46077,CONI,CSI|FIGC,46077,ASS.NE SPORTIVA DILETT. CULT. RICR. S. NICOLO',ASS NE SPORTIVA DILETT CULT RICR S NICOLO,90036570878,Associazione senza personalità giuridica,Sicilia,CT,Aci Catena,"LIUZZO, GIUSEPPE",18/05/2026,16/12/2008,918036,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46077
coni:46106,CONI,FIGC,46106,A.S.D. DELLAROVERE CALCIO,A S D DELLAROVERE CALCIO,90036800416,Associazione senza personalità giuridica,Marche,PU,Mondavio,"TANFANI, SIMONE",18/05/2026,12/11/2009,930142,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46106
coni:4619,CONI,CSI|FIGC,4619,A.S.D U.S. SAN PROSPERO,A S D U S SAN PROSPERO,01439800358,Associazione senza personalità giuridica,Emilia-Romagna,RE,Correggio,"ZINI, CARLO",18/05/2026,06/07/2006,81587,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4619
coni:4622,CONI,FIGC,4622,A.S.D.POLISPORTIVA SPORTING CLUB LORETO,A S D POLISPORTIVA SPORTING CLUB LORETO,01440270427,Associazione senza personalità giuridica,Marche,AN,Loreto,"CASTAGNARI, DAVIDE",18/05/2026,03/01/2006,700366,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4622
coni:4623,CONI,FIGC,4623,A.S.D. VILLANOVESE,A S D VILLANOVESE,01440440293,Associazione senza personalità giuridica,Veneto,RO,Villanova del Ghebbo,"VIGNA, ANTONIO",18/05/2026,01/10/2012,56020,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4623
coni:46369,CONI,FIGC,46369,AMATEURSPORTVEREIN RAAS,AMATEURSPORTVEREIN RAAS,90038020211,Associazione con personalità giuridica,Trentino-Alto Adige/Südtirol,BZ,Naz-Sciaves/Natz-Schabs,"PLANKL, MARKUS",18/05/2026,15/12/2009,962849,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46369
coni:46395,CONI,CSEN|FIGC,46395,ASD ATLETICO OSTUNI,ASD ATLETICO OSTUNI,90038140746,Associazione senza personalità giuridica,Puglia,BR,Ostuni,"MARZIO, LUCA",18/05/2026,21/03/2011,933277,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46395
coni:46445,CONI,FIGC,46445,A.S.D. DOMUSNOVAS J.S.E.,A S D DOMUSNOVAS J S E,90038400926,Associazione senza personalità giuridica,Sardegna,SU,Domusnovas,"VILLASANTA, SALVATORE",18/05/2026,19/10/2016,945250,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46445
coni:46458,CONI,FIGC,46458,ASD LA FENICE CALCIO A5,ASD LA FENICE CALCIO A5,90038480662,Associazione senza personalità giuridica,Abruzzo,AQ,Civitella Roveto,"DOSA, PIETRO",18/05/2026,25/09/2014,934098,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46458
coni:4648,CONI,CSI|FIGC,4648,ASSOCIAZIONE AGRARIA CLUB,ASSOCIAZIONE AGRARIA CLUB,01442980445,Associazione senza personalità giuridica,Marche,AP,San Benedetto del Tronto,"PIERANTOZZI, CRISTIAN",18/05/2026,06/04/2010,700064,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4648
coni:46494,CONI,CSEN|FIGC,46494,A.S.D. MASSA LUBRENSE CALCIO,A S D MASSA LUBRENSE CALCIO,90038760634,Associazione senza personalità giuridica,Campania,,Massa Lubrense,"DE GREGORIO, RAFFAELE",18/05/2026,08/07/2016,64916,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46494
coni:46539,CONI,FIGC,46539,ASSOCIAZIONE SPORTIVA DILETTANTISTICA STELLA MARIS,ASSOCIAZIONE SPORTIVA DILETTANTISTICA STELLA MARIS,90039040044,Associazione senza personalità giuridica,Piemonte,CN,Alba,"BOSIO, GIANCARLO",18/05/2026,13/02/2006,911899,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46539
coni:46662,CONI,FIGC,46662,GRUPPO SPORTIVO DILETTANTISTICO G. FRASSINETTI,GRUPPO SPORTIVO DILETTANTISTICO G FRASSINETTI,90039750956,Associazione senza personalità giuridica,Sardegna,OR,Oristano,"DE GREGORIO, MARIO",18/05/2026,19/03/2007,205235,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=46662
coni:4667,CONI,CSI|FIGC,4667,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA SAN GIOVANNESE,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA SAN GIOVANNESE,01444770380,Associazione senza personalità giuridica,Emilia-Romagna,FE,Ostellato,"GRASSI, MATTEO",18/05/2026,14/03/2006,61969,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4667
coni:467,CONI,CSI|FIGC|US_ACLI,467,U.S. MONTI PALLIDI A.S.D.,U S MONTI PALLIDI A S D,00622460228,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Moena,"GANZ, CARLO",18/05/2026,09/02/2006,00063,01/06/2025,31/05/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=467
coni:4670,CONI,FIGC,4670,A.S.D. POLISPORTIVA B.F.,A S D POLISPORTIVA B F,01445180332,Associazione senza personalità giuridica,Emilia-Romagna,PC,Bettola,"ALBERICI, FABRIZIO",18/05/2026,17/04/2013,630597,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=4670
